time_per_epoch,epoch,generator_loss,student_kd_loss,n_cls_t_pred_avg,n_cls_s_pred_avg,max_g_grad_norm_avg,max_s_grad_norm_avg,s_optim_lr,g_optim_lr,test_acc
0.27141690254211426,2350,-1.3211458,1.4259893,9.761378,9.169459,3.4250827,0.32062775,0.0019957449,0.0009978724,0.3437
0.2726430892944336,2400,-1.306174,1.4097395,9.766347,9.182632,3.4061494,0.30996433,0.001995562,0.000997781,0.2902
0.2720344066619873,2450,-1.3228025,1.4185373,9.771113,9.197308,3.3805716,0.31486276,0.0019953754,0.0009976877,0.383
0.2719728946685791,2500,-1.3345942,1.4372982,9.77569,9.212755,3.4829135,0.3134434,0.0019951847,0.0009975923,0.4705
0.2721681594848633,2550,-1.3379567,1.441699,9.7800865,9.227872,3.4625733,0.3171364,0.0019949905,0.0009974953,0.4639
0.27287912368774414,2600,-1.336248,1.442279,9.784314,9.2420225,3.3719723,0.31395474,0.0019947924,0.0009973962,0.3844
0.2722322940826416,2650,-1.3036551,1.4108665,9.788382,9.256054,3.33832,0.3109838,0.00199459,0.000997295,0.3954
0.27089428901672363,2700,-1.2973762,1.3969842,9.790818,9.266864,3.3000965,0.321196,0.0019943845,0.0009971922,0.4069
0.271409273147583,2750,-1.3244253,1.4282093,9.7946205,9.277317,3.3780138,0.30832022,0.0019941747,0.0009970873,0.4343
0.2723996639251709,2800,-1.3215041,1.4225672,9.798286,9.290147,3.3116498,0.31228495,0.0019939612,0.0009969806,0.3604
0.27383899688720703,2850,-1.3020482,1.4059584,9.801824,9.301158,3.4512048,0.31300458,0.0019937437,0.0009968719,0.3535
0.27190589904785156,2900,-1.2959449,1.3977497,9.80524,9.31172,3.2837417,0.3172837,0.0019935225,0.0009967613,0.35
0.2713761329650879,2950,-1.3033241,1.4066911,9.807861,9.318808,3.2888365,0.3066966,0.0019932974,0.0009966487,0.3917
0.27874279022216797,3000,-1.3122432,1.4038391,9.811063,9.329224,3.26295,0.32187778,0.0019930685,0.0009965342,0.3614
0.272174596786499,3050,-1.2800575,1.3756955,9.813831,9.338709,3.187223,0.3120474,0.001992836,0.000996418,0.4448
0.27443552017211914,3100,-1.2855874,1.3753076,9.816511,9.34692,3.1593747,0.31265843,0.0019925993,0.0009962997,0.358
0.27065539360046387,3150,-1.288355,1.3704,9.819423,9.356522,3.1190164,0.3085649,0.001992359,0.0009961795,0.4807
0.2714884281158447,3200,-1.2979226,1.380876,9.822243,9.366199,3.1842313,0.32426503,0.0019921148,0.0009960574,0.4809
0.2706482410430908,3250,-1.2844179,1.3730888,9.824977,9.375577,3.2044168,0.3175684,0.0019918669,0.0009959334,0.4417
0.27208757400512695,3300,-1.2926955,1.3712043,9.827628,9.384913,2.9535074,0.31984252,0.001991615,0.0009958075,0.4449
0.27201342582702637,3350,-1.3040822,1.3958919,9.8302,9.393643,3.1463532,0.31220827,0.0019913593,0.0009956796,0.4234
0.27162814140319824,3400,-1.2974463,1.3811251,9.832696,9.401,3.0838308,0.3176177,0.0019911,0.00099555,0.4287
0.2714884281158447,3450,-1.2803102,1.3669415,9.83512,9.408954,3.1037931,0.3154821,0.0019908366,0.0009954183,0.3866
0.2731201648712158,3500,-1.3010776,1.3947561,9.837475,9.417138,3.2268004,0.31461868,0.0019905695,0.0009952848,0.4261
0.27114129066467285,3550,-1.2951752,1.3977568,9.839482,9.424359,3.1557214,0.29857817,0.0019902985,0.0009951493,0.5168
0.2718338966369629,3600,-1.2744057,1.3680141,9.841711,9.431269,3.0974212,0.30592984,0.0019900238,0.0009950119,0.5025
0.272294282913208,3650,-1.2865677,1.3778627,9.843879,9.4384,3.139602,0.31695658,0.0019897453,0.0009948727,0.5505
0.27083301544189453,3700,-1.2787839,1.3692081,9.845987,9.445069,3.0532386,0.29511306,0.0019894629,0.0009947314,0.4073
0.2717616558074951,3750,-1.2797589,1.3703922,9.848041,9.452226,3.065558,0.30458158,0.0019891765,0.0009945882,0.3976
0.2734982967376709,3800,-1.2961403,1.3895977,9.8500395,9.459221,3.0475245,0.32100418,0.0019888866,0.0009944433,0.4395
0.272188663482666,3850,-1.2875497,1.37699,9.851987,9.4657755,3.0486133,0.32225764,0.0019885928,0.0009942964,0.4745
0.27309322357177734,3900,-1.2751865,1.3655806,9.853884,9.47211,3.0515249,0.3093741,0.0019882952,0.0009941476,0.3967
0.2727837562561035,3950,-1.2898431,1.3852597,9.855733,9.478588,3.0452394,0.32143372,0.0019879937,0.0009939969,0.4205
0.28169822692871094,4000,-1.2796986,1.3731052,9.857036,9.484429,3.0772855,0.32205212,0.0019876885,0.0009938442,0.4085
0.2717931270599365,4050,-1.2877246,1.3753778,9.8588,9.490595,2.942655,0.31659827,0.0019873795,0.0009936898,0.4307
0.27347588539123535,4100,-1.2840891,1.3763582,9.860522,9.496318,2.9629607,0.3051133,0.0019870666,0.0009935333,0.5071
0.27377843856811523,4150,-1.2771679,1.3720468,9.862202,9.501759,3.0681653,0.3132487,0.0019867497,0.0009933749,0.4938
0.2715282440185547,4200,-1.3017522,1.3965356,9.863842,9.506618,3.0331476,0.30543685,0.0019864293,0.0009932147,0.493
0.2712287902832031,4250,-1.2753339,1.3655688,9.865443,9.511739,2.9922304,0.3080368,0.001986105,0.0009930525,0.5196
0.27104902267456055,4300,-1.2644753,1.355852,9.8667755,9.51667,2.9238899,0.30867907,0.001985777,0.0009928885,0.4163
0.27272605895996094,4350,-1.2706047,1.3712568,9.8678465,9.518594,3.0143988,0.30878437,0.0019854452,0.0009927226,0.5526
0.27254223823547363,4400,-1.2734092,1.3629441,9.869348,9.52304,2.9845657,0.32262126,0.0019851094,0.0009925547,0.5088
0.27081847190856934,4450,-1.2717022,1.3646442,9.870815,9.527679,3.0368426,0.30899107,0.00198477,0.000992385,0.5398
0.27174830436706543,4500,-1.2785662,1.370756,9.872251,9.531326,3.0034487,0.3122433,0.0019844265,0.0009922133,0.5759
0.27188634872436523,4550,-1.2692158,1.3653675,9.873654,9.536387,3.043025,0.29643306,0.0019840796,0.0009920398,0.5061
0.27207040786743164,4600,-1.2790976,1.3686932,9.875027,9.541035,3.037494,0.3172558,0.0019837287,0.0009918644,0.4887
0.2749803066253662,4650,-1.2736571,1.3652538,9.87637,9.544915,2.946457,0.30806008,0.0019833741,0.0009916871,0.484
0.27558422088623047,4700,-1.2559955,1.3322191,9.877686,9.549266,2.7967465,0.31163085,0.0019830156,0.0009915078,0.5465
0.2708590030670166,4750,-1.25524,1.3451746,9.878973,9.553863,2.8983514,0.3134464,0.0019826533,0.0009913266,0.3803
0.2707943916320801,4800,-1.2743355,1.3600992,9.880025,9.558259,2.8513792,0.32211304,0.0019822873,0.0009911436,0.5274
0.27220869064331055,4850,-1.2794468,1.3606975,9.880849,9.56207,2.8895104,0.30651796,0.0019819175,0.0009909588,0.6032
0.27210402488708496,4900,-1.25091,1.3315984,9.881861,9.5657625,2.8180742,0.3118648,0.0019815438,0.0009907719,0.4925
0.27248692512512207,4950,-1.2502145,1.3391678,9.883054,9.569925,2.8978262,0.3107655,0.0019811664,0.0009905832,0.551
0.2773549556732178,5000,-1.2730184,1.3557426,9.884223,9.574085,2.9134884,0.32265788,0.0019807853,0.0009903926,0.5652
0.2722053527832031,5050,-1.2534635,1.3386908,9.885369,9.578301,2.7739801,0.30162787,0.0019804004,0.0009902002,0.471
0.2718663215637207,5100,-1.2484323,1.3390278,9.886493,9.582121,2.7754204,0.29838902,0.0019800116,0.0009900058,0.528
0.27193307876586914,5150,-1.2598914,1.3438116,9.887594,9.586081,2.7683306,0.3137574,0.001979619,0.0009898095,0.5561
0.27111124992370605,5200,-1.2287673,1.3157125,9.888676,9.590002,2.8299837,0.30443737,0.0019792228,0.0009896114,0.3854
0.27137041091918945,5250,-1.2421412,1.3258321,9.889735,9.593334,2.821063,0.31524846,0.0019788228,0.0009894114,0.4138
0.2718183994293213,5300,-1.2591102,1.3403105,9.890587,9.596925,2.8262491,0.31846833,0.001978419,0.0009892095,0.4649
0.27190303802490234,5350,-1.2648268,1.3504623,9.891609,9.600467,2.742528,0.31200823,0.0019780116,0.0009890058,0.4565
0.27240824699401855,5400,-1.2537692,1.3337979,9.892612,9.604036,2.699193,0.31175357,0.0019776,0.0009888,0.5415
0.27375268936157227,5450,-1.26813,1.3525126,9.893598,9.6072645,2.7665,0.32486123,0.0019771848,0.0009885924,0.5965
0.27250051498413086,5500,-1.2597213,1.338498,9.894565,9.610617,2.7032907,0.32838345,0.001976766,0.000988383,0.5644
0.27333617210388184,5550,-1.2457312,1.3315147,9.8955145,9.614123,2.802999,0.31242996,0.0019763433,0.0009881717,0.6001
0.2714681625366211,5600,-1.2574955,1.3433272,9.896447,9.617551,2.8091161,0.3163878,0.0019759168,0.0009879584,0.6147
0.27220940589904785,5650,-1.2497784,1.3329061,9.897364,9.620315,2.6578345,0.31940526,0.0019754865,0.0009877433,0.5429
0.2730240821838379,5700,-1.2512084,1.3415192,9.898264,9.623346,2.7018456,0.2991768,0.0019750528,0.0009875264,0.5875
0.2720048427581787,5750,-1.2411927,1.3228796,9.899148,9.625352,2.7020118,0.32417777,0.001974615,0.0009873075,0.5243
0.2724330425262451,5800,-1.2304648,1.3137498,9.900017,9.625116,2.6102698,0.29593286,0.0019741734,0.0009870867,0.5663
0.27208471298217773,5850,-1.253253,1.3403636,9.900871,9.628115,2.6783578,0.3011203,0.0019737282,0.0009868641,0.5456
0.2721092700958252,5900,-1.2431775,1.3248739,9.901711,9.630367,2.735369,0.3258529,0.0019732793,0.0009866396,0.4832
0.2728149890899658,5950,-1.2617478,1.3444539,9.902537,9.633473,2.7076936,0.30882993,0.0019728267,0.0009864133,0.4489
0.2789421081542969,6000,-1.2391049,1.3258303,9.90335,9.636228,2.7304978,0.30388424,0.00197237,0.000986185,0.5086
0.2720911502838135,6050,-1.2417338,1.3301653,9.904148,9.638556,2.693377,0.2921385,0.0019719098,0.0009859549,0.5501
0.2718639373779297,6100,-1.2477039,1.3160914,9.904934,9.641436,2.6836653,0.31288028,0.0019714457,0.0009857229,0.491
0.2717454433441162,6150,-1.2670524,1.3509127,9.905706,9.642985,2.7788954,0.31273198,0.0019709782,0.0009854891,0.6314
0.27200984954833984,6200,-1.2422845,1.3216084,9.9064665,9.645267,2.7559533,0.31048083,0.0019705065,0.0009852533,0.6101
0.2727844715118408,6250,-1.2444782,1.325879,9.907215,9.647912,2.7527323,0.31462708,0.0019700313,0.0009850156,0.6529
0.2723562717437744,6300,-1.2369056,1.3113828,9.907951,9.650627,2.6117182,0.31317678,0.0019695524,0.0009847762,0.6443
0.27160072326660156,6350,-1.2461777,1.3240705,9.908676,9.653141,2.6108289,0.30387574,0.0019690697,0.0009845349,0.6015
0.2719559669494629,6400,-1.2488983,1.3197426,9.9093895,9.655289,2.655362,0.31411582,0.001968583,0.0009842915,0.6362
0.27158641815185547,6450,-1.2449259,1.3244041,9.910091,9.657883,2.6774566,0.30202523,0.001968093,0.0009840465,0.5522
0.27208495140075684,6500,-1.2434822,1.3224559,9.910783,9.66036,2.6452706,0.30180588,0.0019675991,0.0009837996,0.5795
0.2724897861480713,6550,-1.2204776,1.2927092,9.911464,9.662647,2.538702,0.30656856,0.0019671016,0.0009835508,0.556
0.27217960357666016,6600,-1.2569896,1.3338367,9.912134,9.6645355,2.6579466,0.30729857,0.0019666003,0.0009833002,0.6296
0.2719411849975586,6650,-1.2348114,1.3096678,9.912795,9.666998,2.5854464,0.30368164,0.001966095,0.0009830475,0.6005
0.2721140384674072,6700,-1.2308354,1.3080866,9.913445,9.669229,2.518513,0.3095044,0.0019655863,0.0009827932,0.5708
0.2727184295654297,6750,-1.2359834,1.3090703,9.914086,9.6710415,2.556752,0.3099822,0.0019650736,0.0009825368,0.6225
0.27199363708496094,6800,-1.2589025,1.3369535,9.914719,9.673387,2.6445532,0.30962202,0.0019645575,0.0009822787,0.6663
0.272327184677124,6850,-1.2580606,1.3345915,9.91534,9.6757555,2.5525596,0.31710374,0.0019640375,0.0009820188,0.549
0.272550106048584,6900,-1.2458919,1.3182269,9.915955,9.6780615,2.556603,0.30299285,0.001963514,0.000981757,0.6074
0.2727527618408203,6950,-1.235514,1.3134218,9.916559,9.680262,2.628805,0.31569585,0.0019629865,0.0009814933,0.5114
0.2806820869445801,7000,-1.2330562,1.311332,9.916869,9.681517,2.5495558,0.30582905,0.0019624555,0.0009812277,0.6522
0.2716102600097656,7050,-1.2419581,1.3147037,9.917459,9.683293,2.5099185,0.30255482,0.0019619206,0.0009809603,0.6068
0.2715916633605957,7100,-1.234431,1.3110349,9.918039,9.684932,2.5642776,0.302014,0.001961382,0.000980691,0.5983
0.2715330123901367,7150,-1.2400625,1.3116274,9.918473,9.686883,2.5068374,0.30837274,0.0019608396,0.0009804198,0.6572
0.2716803550720215,7200,-1.2168063,1.2959867,9.9189005,9.688876,2.5575857,0.29833117,0.0019602939,0.0009801469,0.5932
0.2734565734863281,7250,-1.2477217,1.3161144,9.919459,9.691022,2.452435,0.30838615,0.0019597441,0.0009798721,0.6812
0.2715413570404053,7300,-1.2533116,1.3274367,9.920011,9.693138,2.4653099,0.29852816,0.0019591907,0.0009795954,0.538
0.2721524238586426,7350,-1.2488434,1.3234164,9.920555,9.695089,2.5138814,0.30782372,0.0019586338,0.0009793169,0.6506
0.2714371681213379,7400,-1.233043,1.3121067,9.921092,9.697068,2.483594,0.3026166,0.001958073,0.0009790364,0.6433
0.27132368087768555,7450,-1.243583,1.3164428,9.921621,9.6991005,2.452883,0.3126738,0.0019575085,0.0009787543,0.6567
0.27330541610717773,7500,-1.2361816,1.3145616,9.922144,9.701067,2.5796537,0.31245372,0.0019569404,0.0009784702,0.5669
0.2718074321746826,7550,-1.2360511,1.313867,9.922659,9.702649,2.5681465,0.2994696,0.0019563686,0.0009781843,0.6104
0.27191948890686035,7600,-1.2494236,1.3193674,9.923168,9.704552,2.4518805,0.30920166,0.001955793,0.0009778965,0.5695
0.2721824645996094,7650,-1.2413784,1.3124019,9.92367,9.70643,2.4252577,0.30912015,0.001955214,0.000977607,0.5055
0.27260351181030273,7700,-1.2389863,1.3082355,9.924166,9.708337,2.478554,0.32143417,0.001954631,0.0009773155,0.5699
0.27239513397216797,7750,-1.2338771,1.3140669,9.924655,9.710193,2.4839742,0.31565028,0.0019540444,0.0009770222,0.602
0.27107739448547363,7800,-1.2240653,1.2988626,9.9251375,9.711986,2.568905,0.32277367,0.0019534545,0.0009767272,0.634
0.27210474014282227,7850,-1.2490222,1.3183897,9.92536,9.71345,2.419287,0.31565493,0.0019528603,0.00097643014,0.6141
0.27217555046081543,7900,-1.2317313,1.3009946,9.925832,9.7151375,2.4650805,0.3155126,0.0019522627,0.00097613136,0.6013
0.27358484268188477,7950,-1.2240716,1.2985907,9.926298,9.7169285,2.4130561,0.30204782,0.0019516614,0.0009758307,0.5934
0.2711622714996338,8000,-1.230681,1.3071978,9.926759,9.718597,2.4502418,0.2978586,0.0019510565,0.00097552827,0.6314
0.2707350254058838,8050,-1.2197154,1.2963643,9.927214,9.7203455,2.4615018,0.30362794,0.001950448,0.000975224,0.59
0.2716186046600342,8100,-1.2206082,1.288651,9.927663,9.721898,2.422892,0.31941682,0.0019498358,0.0009749179,0.5662
0.2719101905822754,8150,-1.238725,1.3086466,9.927984,9.72288,2.3695931,0.31135175,0.0019492198,0.0009746099,0.6575
0.27239489555358887,8200,-1.2309885,1.301862,9.928423,9.72418,2.4704468,0.31223223,0.0019486003,0.00097430014,0.6106
0.27324485778808594,8250,-1.2198014,1.2862706,9.928857,9.725851,2.3568368,0.3128432,0.001947977,0.0009739885,0.5945
0.2722318172454834,8300,-1.221361,1.2882104,9.929286,9.72749,2.3257828,0.31388825,0.0019473501,0.00097367505,0.635
0.27159810066223145,8350,-1.211178,1.2813241,9.929709,9.729086,2.4243648,0.31568635,0.0019467196,0.0009733598,0.6713
0.2727088928222656,8400,-1.2337632,1.3032442,9.930008,9.730699,2.4806547,0.3089763,0.0019460856,0.0009730428,0.5275
0.2712678909301758,8450,-1.2359347,1.310727,9.930423,9.732292,2.448769,0.30921078,0.0019454475,0.00097272376,0.6547
0.2714347839355469,8500,-1.2265991,1.2968253,9.930832,9.73369,2.3959255,0.30610204,0.0019448062,0.0009724031,0.6171
0.27327847480773926,8550,-1.2280216,1.3022852,9.931236,9.735224,2.4803517,0.30989903,0.001944161,0.0009720805,0.6652
0.27316832542419434,8600,-1.2277523,1.295743,9.931636,9.736705,2.421292,0.3078891,0.0019435122,0.0009717561,0.6154
0.2762167453765869,8650,-1.2426435,1.3112543,9.932031,9.738227,2.423621,0.30577743,0.0019428598,0.0009714299,0.6696
0.2710554599761963,8700,-1.2157495,1.2906152,9.932306,9.739731,2.458942,0.3111008,0.0019422038,0.0009711019,0.6468
0.27199435234069824,8750,-1.2180516,1.2842505,9.9326935,9.74115,2.3413987,0.3048663,0.0019415441,0.00097077206,0.5876
0.2733008861541748,8800,-1.2121063,1.2884465,9.933076,9.742586,2.4344127,0.30498922,0.0019408809,0.00097044045,0.6691
0.2718949317932129,8850,-1.2358738,1.3079644,9.933454,9.743803,2.3749015,0.30240232,0.001940214,0.000970107,0.6537
0.2723691463470459,8900,-1.2266686,1.2977233,9.933827,9.745063,2.4111414,0.30652976,0.0019395433,0.00096977165,0.6232
0.27205395698547363,8950,-1.2086738,1.2750124,9.934197,9.746487,2.388507,0.31855267,0.0019388692,0.0009694346,0.6539
0.27229881286621094,9000,-1.2183397,1.2947294,9.934563,9.747894,2.4636335,0.315244,0.0019381915,0.00096909574,0.5991
0.27176618576049805,9050,-1.2150836,1.2860113,9.934924,9.74911,2.3781233,0.3143609,0.0019375101,0.00096875505,0.6446
0.27233076095581055,9100,-1.2268515,1.304351,9.935172,9.75006,2.4389818,0.3081272,0.001936825,0.0009684125,0.6012
0.2725799083709717,9150,-1.2115515,1.2910165,9.935526,9.751426,2.464637,0.30770522,0.0019361364,0.0009680682,0.6436
0.2722296714782715,9200,-1.2462562,1.3223906,9.935877,9.752777,2.4924204,0.30857804,0.0019354441,0.00096772204,0.6407
0.27232813835144043,9250,-1.2342668,1.3063129,9.936115,9.754026,2.4046934,0.31139567,0.0019347483,0.00096737413,0.6284
0.2716825008392334,9300,-1.2239054,1.2961881,9.936459,9.755241,2.368347,0.3121648,0.0019340487,0.00096702436,0.6386
0.2707204818725586,9350,-1.2373669,1.3108898,9.936691,9.756112,2.4210253,0.31398058,0.0019333458,0.0009666729,0.6596
0.27204132080078125,9400,-1.2184516,1.2904658,9.937028,9.756856,2.4194965,0.32057276,0.001932639,0.0009663195,0.6472
0.272000789642334,9450,-1.2118875,1.2891355,9.937361,9.758142,2.5314372,0.3045513,0.0019319288,0.0009659644,0.6042
0.272686243057251,9500,-1.2051554,1.2811631,9.937691,9.759278,2.5058305,0.31561336,0.001931215,0.0009656075,0.6822
0.2725813388824463,9550,-1.2236724,1.2957549,9.937912,9.760151,2.395103,0.31290194,0.0019304976,0.0009652488,0.6223
0.2725203037261963,9600,-1.2323816,1.301348,9.938235,9.761202,2.3237972,0.3084305,0.0019297765,0.00096488826,0.5997
0.27202606201171875,9650,-1.2179888,1.2941697,9.938556,9.762439,2.3801425,0.3104368,0.0019290519,0.00096452597,0.6598
0.271700382232666,9700,-1.2264105,1.2931383,9.938769,9.763416,2.33607,0.32139182,0.0019283239,0.00096416194,0.6732
0.27359580993652344,9750,-1.2133619,1.2775264,9.939083,9.764435,2.296661,0.3226361,0.001927592,0.000963796,0.7211
0.2723877429962158,9800,-1.2311481,1.3012031,9.939394,9.765463,2.3570673,0.30579272,0.0019268566,0.0009634283,0.6923
0.2725071907043457,9850,-1.2246672,1.2984725,9.939701,9.76641,2.3700275,0.300828,0.0019261177,0.00096305885,0.686
0.27274274826049805,9900,-1.2146312,1.2866387,9.940006,9.767397,2.362847,0.2972935,0.0019253753,0.00096268766,0.6598
0.2725868225097656,9950,-1.2189289,1.2953002,9.940308,9.768566,2.5041566,0.3061329,0.0019246293,0.00096231466,0.6593
0.27146387100219727,10000,-1.2070473,1.2793765,9.940606,9.769633,2.4317212,0.31129825,0.0019238796,0.0009619398,0.6766
0.2718043327331543,10050,-1.2296236,1.2991312,9.940902,9.770779,2.4046519,0.31064343,0.0019231264,0.0009615632,0.6424
0.2727689743041992,10100,-1.2279365,1.2914014,9.941095,9.771854,2.300782,0.3068867,0.0019223697,0.00096118485,0.6638
0.2737901210784912,10150,-1.232265,1.2974507,9.941385,9.772978,2.3887432,0.30768234,0.0019216095,0.00096080475,0.7034
0.27149009704589844,10200,-1.2316368,1.2966765,9.941672,9.774091,2.410617,0.31980538,0.0019208456,0.0009604228,0.615
0.2719237804412842,10250,-1.2162402,1.2801566,9.9419565,9.775192,2.4135954,0.31039023,0.0019200782,0.0009600391,0.6978
0.27212095260620117,10300,-1.2005864,1.263333,9.942239,9.776041,2.308992,0.30907393,0.0019193073,0.00095965364,0.7148
0.2730240821838379,10350,-1.2082264,1.2732567,9.942517,9.777113,2.365487,0.28815007,0.0019185327,0.0009592663,0.6166
0.2709488868713379,10400,-1.2210001,1.2936729,9.942794,9.778156,2.430477,0.31643546,0.0019177548,0.0009588774,0.6146
0.27191972732543945,10450,-1.2195883,1.2895697,9.943068,9.779218,2.4202185,0.30436984,0.0019169732,0.0009584866,0.6647
0.2723109722137451,10500,-1.2086816,1.2771783,9.943338,9.780173,2.3782508,0.29733264,0.001916188,0.000958094,0.6501
0.2720947265625,10550,-1.2211488,1.2842096,9.943513,9.781168,2.3353758,0.31129128,0.0019153995,0.0009576997,0.666
0.2714204788208008,10600,-1.2088075,1.2793956,9.943779,9.7822,2.3927567,0.29824722,0.0019146072,0.0009573036,0.6957
