time_per_epoch,epoch,generator_loss,student_kd_loss,n_cls_t_pred_avg,n_cls_s_pred_avg,max_g_grad_norm_avg,max_s_grad_norm_avg,s_optim_lr,g_optim_lr,test_acc
0.3932175636291504,1200,-1.4224114,1.5883405,9.333888,8.454039,4.3394303,0.6904645,0.0019990827,0.000999445,0.37
0.39182519912719727,1250,-1.4342685,1.570908,9.360512,8.506395,4.182438,0.77204376,0.0019990045,0.0009993978,0.3991
0.39052581787109375,1300,-1.4426148,1.577477,9.385088,8.556188,4.0973186,0.74215025,0.0019989235,0.0009993486,0.4036
0.3866543769836426,1350,-1.4218836,1.5611298,9.407846,8.605033,4.131456,0.72805434,0.001998839,0.0009992976,0.3489
0.39034414291381836,1400,-1.4284406,1.5693853,9.428979,8.649679,4.2101955,0.73871595,0.0019987514,0.0009992446,0.4025
0.3875150680541992,1450,-1.4325525,1.5720807,9.448656,8.695176,4.165658,0.7063507,0.0019986606,0.0009991897,0.3479
0.38536763191223145,1500,-1.4222358,1.5612376,9.466355,8.732645,4.1004744,0.7044985,0.0019985668,0.0009991329,0.3464
0.3946559429168701,1550,-1.4037404,1.5277684,9.483559,8.770535,4.1014376,0.7113044,0.0019984695,0.0009990741,0.3378
0.3896169662475586,1600,-1.4218206,1.549974,9.499688,8.805434,4.101062,0.71082985,0.001998369,0.0009990134,0.4104
0.3843815326690674,1650,-1.3836948,1.5053285,9.514839,8.837613,3.9413404,0.7114532,0.0019982657,0.0009989508,0.4154
0.3869287967681885,1700,-1.4017874,1.5150927,9.5291,8.871135,3.8581805,0.68236345,0.001998159,0.0009988863,0.5016
0.38635921478271484,1750,-1.3801513,1.4960831,9.541976,8.89663,3.8484526,0.6810979,0.0019980492,0.0009988198,0.4724
0.3858668804168701,1800,-1.3869716,1.505506,9.554692,8.926374,3.784727,0.6517844,0.001997936,0.0009987515,0.4126
0.3880438804626465,1850,-1.3857129,1.4908398,9.566721,8.954727,3.835643,0.6817973,0.00199782,0.0009986811,0.3443
0.5628986358642578,1900,-1.3866992,1.5010566,9.578116,8.980905,3.8046026,0.65123665,0.0019977007,0.0009986089,0.3717
0.39075756072998047,1950,-1.3859848,1.4901446,9.588929,9.004716,3.7459292,0.667575,0.001997578,0.0009985348,0.403
0.3906059265136719,2000,-1.3760189,1.4750699,9.5992,9.023938,3.5962121,0.6443692,0.0019974522,0.0009984587,0.5148
0.3862009048461914,2050,-1.3691128,1.4636838,9.607996,9.043296,3.6933243,0.6832637,0.0019973232,0.0009983807,0.4677
0.3929026126861572,2100,-1.3798339,1.4664751,9.617325,9.064874,3.520198,0.6380104,0.0019971912,0.0009983008,0.4401
0.3887040615081787,2150,-1.3828652,1.4825623,9.626221,9.086378,3.521144,0.618787,0.001997056,0.000998219,0.4353
0.395172119140625,2200,-1.3610201,1.4568292,9.634711,9.10418,3.5566683,0.62797844,0.0019969174,0.0009981353,0.4561
0.39237356185913086,2250,-1.3825941,1.4710561,9.642825,9.121191,3.4906378,0.6328299,0.0019967756,0.0009980495,0.4582
0.39153146743774414,2300,-1.3795509,1.4745358,9.650587,9.138201,3.5381107,0.6262548,0.001996631,0.000997962,0.3986
0.38542890548706055,2350,-1.3664007,1.4641501,9.657593,9.152489,3.5824037,0.61229044,0.001996483,0.0009978724,0.51
0.388577938079834,2400,-1.3440667,1.4316251,9.664723,9.166764,3.4201748,0.6087239,0.0019963318,0.000997781,0.431
0.3871150016784668,2450,-1.3445961,1.440049,9.671562,9.18319,3.4997408,0.6170194,0.0019961775,0.0009976877,0.4989
0.3907144069671631,2500,-1.3484688,1.4405601,9.677729,9.198441,3.4595094,0.6045718,0.0019960199,0.0009975923,0.4954
0.38512635231018066,2550,-1.3661171,1.4578635,9.684046,9.213524,3.4520278,0.60458684,0.0019958592,0.0009974953,0.4697
0.38608670234680176,2600,-1.3793912,1.4664599,9.690119,9.228027,3.4063697,0.60203856,0.0019956955,0.0009973962,0.5394
0.39219212532043457,2650,-1.3498428,1.4321389,9.695964,9.241381,3.4058166,0.591356,0.0019955283,0.000997295,0.5258
0.3914968967437744,2700,-1.3524055,1.429562,9.701592,9.25535,3.363517,0.60269624,0.0019953582,0.0009971922,0.5256
0.39485979080200195,2750,-1.3427155,1.4173723,9.707016,9.267284,3.3411753,0.58737445,0.0019951847,0.0009970873,0.5063
0.38870739936828613,2800,-1.335821,1.4245824,9.712246,9.27865,3.3656533,0.5781607,0.0019950084,0.0009969806,0.5219
0.3873593807220459,2850,-1.3351703,1.4168594,9.716942,9.289933,3.2272546,0.55122215,0.0019948285,0.0009968719,0.5194
0.3895277976989746,2900,-1.3347638,1.417757,9.72182,9.297656,3.3168936,0.5839236,0.0019946457,0.0009967613,0.5002
0.3852403163909912,2950,-1.3413692,1.4183602,9.726194,9.308574,3.2255564,0.5854416,0.0019944597,0.0009966487,0.5194
0.3917088508605957,3000,-1.3344327,1.4162905,9.730423,9.315795,3.2469113,0.56104016,0.0019942704,0.0009965342,0.5663
0.39018869400024414,3050,-1.3263261,1.4052104,9.734513,9.32586,3.2843032,0.5728317,0.001994078,0.000996418,0.5203
0.3841848373413086,3100,-1.3388213,1.4081861,9.738794,9.336085,3.274054,0.5764331,0.0019938825,0.0009962997,0.5343
0.38837337493896484,3150,-1.3064696,1.38035,9.742621,9.344557,3.330056,0.565843,0.0019936836,0.0009961795,0.5217
0.3870840072631836,3200,-1.3375093,1.4114954,9.746642,9.354014,3.3266757,0.56684244,0.0019934818,0.0009960574,0.5871
0.39006638526916504,3250,-1.3332688,1.4067416,9.750538,9.363365,3.2034,0.56831783,0.0019932766,0.0009959334,0.5772
0.3948862552642822,3300,-1.3283241,1.4023008,9.754014,9.371342,3.1732452,0.5567126,0.0019930685,0.0009958075,0.5379
0.38849520683288574,3350,-1.3275018,1.4027232,9.757685,9.379947,3.1735284,0.5452424,0.001992857,0.0009956796,0.4816
0.38506126403808594,3400,-1.3179713,1.3890988,9.761247,9.38818,3.1536975,0.5555878,0.0019926426,0.00099555,0.5737
0.38701510429382324,3450,-1.3214308,1.3927112,9.764706,9.396986,3.0606391,0.5403249,0.0019924247,0.0009954183,0.518
0.39461827278137207,3500,-1.3137903,1.3728188,9.768066,9.405341,2.982646,0.53880835,0.001992204,0.0009952848,0.6001
0.39170193672180176,3550,-1.3357484,1.3998611,9.771332,9.413489,3.109835,0.57839787,0.00199198,0.0009951493,0.55
0.39140844345092773,3600,-1.3057262,1.3730674,9.7745075,9.421188,2.9884033,0.5466962,0.0019917528,0.0009950119,0.5865
0.38522911071777344,3650,-1.3222833,1.3990152,9.7775955,9.428513,3.0424652,0.52632254,0.0019915225,0.0009948727,0.5649
0.39439916610717773,3700,-1.325607,1.3875796,9.7806,9.436071,3.0636375,0.5495839,0.001991289,0.0009947314,0.6143
0.3873281478881836,3750,-1.3132966,1.3813816,9.7835245,9.442975,3.1611729,0.55496156,0.0019910522,0.0009945882,0.5565
0.38149499893188477,3800,-1.2840073,1.3533553,9.786372,9.450118,3.0552619,0.5320502,0.0019908124,0.0009944433,0.5812
0.393326997756958,3850,-1.3172325,1.374386,9.789145,9.457025,2.9948592,0.53960633,0.0019905695,0.0009942964,0.5517
0.38230204582214355,3900,-1.3141892,1.3794739,9.791848,9.463727,2.9975936,0.5251723,0.0019903232,0.0009941476,0.637
0.3869330883026123,3950,-1.3011967,1.3675456,9.794482,9.469881,3.148961,0.53155977,0.001990074,0.0009939969,0.6097
0.3803126811981201,4000,-1.3116176,1.3805983,9.79705,9.475256,3.0499864,0.51751584,0.0019898214,0.0009938442,0.6274
0.3847510814666748,4050,-1.3138797,1.3811477,9.799556,9.480227,2.8933883,0.50070995,0.001989566,0.0009936898,0.5958
0.3852207660675049,4100,-1.3260766,1.3883051,9.801999,9.485808,2.8311112,0.5075183,0.001989307,0.0009935333,0.6108
0.388547420501709,4150,-1.3085207,1.3833953,9.804384,9.491616,2.9134836,0.49528617,0.0019890452,0.0009933749,0.5644
0.3869616985321045,4200,-1.3159479,1.3852127,9.806713,9.497477,2.917959,0.5091431,0.0019887802,0.0009932147,0.5464
0.38892531394958496,4250,-1.3242288,1.388874,9.808986,9.503387,2.9296389,0.5034901,0.001988512,0.0009930525,0.5827
0.3968076705932617,4300,-1.3078947,1.3807751,9.811207,9.508254,2.9858122,0.5026593,0.0019882405,0.0009928885,0.5937
0.3827934265136719,4350,-1.3056056,1.3756773,9.813376,9.513537,3.0097516,0.5008975,0.0019879662,0.0009927226,0.4784
0.39031481742858887,4400,-1.3195562,1.3904076,9.815496,9.517792,3.0103452,0.51208305,0.0019876885,0.0009925547,0.5081
0.38594746589660645,4450,-1.3118501,1.3830696,9.817569,9.522849,2.987687,0.49963725,0.0019874074,0.000992385,0.5269
0.3810079097747803,4500,-1.307087,1.3869716,9.819373,9.527505,2.9496613,0.48390988,0.0019871236,0.0009922133,0.5913
0.3848228454589844,4550,-1.3132536,1.3904586,9.821358,9.532542,2.9774363,0.48574266,0.0019868365,0.0009920398,0.6056
0.38747358322143555,4600,-1.307074,1.3813498,9.823299,9.536622,2.9009237,0.48531872,0.0019865464,0.0009918644,0.6177
0.3878927230834961,4650,-1.310444,1.3715101,9.825199,9.541217,2.7436047,0.49187633,0.0019862528,0.0009916871,0.5286
0.3854398727416992,4700,-1.3040298,1.3661456,9.827058,9.546033,2.7854257,0.5049739,0.0019859564,0.0009915078,0.6216
0.3966546058654785,4750,-1.3030226,1.370928,9.828878,9.550473,2.8414414,0.49079654,0.0019856568,0.0009913266,0.5785
0.3833496570587158,4800,-1.2968535,1.3637156,9.83066,9.554947,2.7950747,0.48784697,0.0019853539,0.0009911436,0.6289
0.38603878021240234,4850,-1.3128848,1.3739678,9.832406,9.559472,2.7694123,0.49097812,0.001985048,0.0009909588,0.6218
0.381638765335083,4900,-1.2897849,1.3515859,9.834115,9.563191,2.8527513,0.49419844,0.001984739,0.0009907719,0.6294
0.3874495029449463,4950,-1.2938011,1.362381,9.835791,9.567017,2.8593705,0.4717514,0.0019844265,0.0009905832,0.6602
0.3888251781463623,5000,-1.2958962,1.3655292,9.837433,9.570986,2.8690991,0.47237694,0.0019841113,0.0009903926,0.6035
0.38500356674194336,5050,-1.2900625,1.3644046,9.839042,9.575133,2.9118443,0.4663863,0.001983793,0.0009902002,0.5925
0.3902435302734375,5100,-1.2931556,1.3629535,9.840619,9.578808,2.8484507,0.47914582,0.0019834712,0.0009900058,0.6396
0.3897731304168701,5150,-1.2931509,1.3617611,9.842167,9.582411,2.8494592,0.47880405,0.0019831464,0.0009898095,0.6305
0.38764119148254395,5200,-1.3065377,1.3777015,9.843684,9.586195,2.8764083,0.47708622,0.0019828184,0.0009896114,0.6297
0.39118027687072754,5250,-1.2940086,1.3749952,9.845172,9.590136,2.8623016,0.46331286,0.0019824875,0.0009894114,0.6229
0.38723278045654297,5300,-1.287847,1.3539318,9.846633,9.592963,2.7751722,0.47550306,0.0019821532,0.0009892095,0.6017
0.3885459899902344,5350,-1.275925,1.3402369,9.848065,9.596524,2.658725,0.4592656,0.001981816,0.0009890058,0.586
0.3856222629547119,5400,-1.2844435,1.3521379,9.849472,9.599926,2.7458248,0.4665154,0.0019814756,0.0009888,0.5859
0.3914330005645752,5450,-1.2893573,1.350386,9.850853,9.60354,2.6383743,0.47502208,0.0019811322,0.0009885924,0.6343
0.38110780715942383,5500,-1.285058,1.3526136,9.852209,9.606998,2.7727842,0.4765261,0.0019807853,0.000988383,0.6481
0.38213443756103516,5550,-1.2755034,1.3389863,9.853539,9.61052,2.6702871,0.46425343,0.0019804356,0.0009881717,0.5832
0.3845076560974121,5600,-1.2726094,1.334589,9.854847,9.613748,2.6788888,0.46848708,0.0019800826,0.0009879584,0.6091
0.38561558723449707,5650,-1.2626425,1.3189503,9.856132,9.616634,2.6245248,0.46550053,0.0019797266,0.0009877433,0.6742
0.38413310050964355,5700,-1.2799071,1.3410746,9.857393,9.619786,2.634844,0.44713134,0.0019793676,0.0009875264,0.6246
0.37953662872314453,5750,-1.2799871,1.3462886,9.858633,9.622883,2.785992,0.46007228,0.0019790053,0.0009873075,0.621
0.3942861557006836,5800,-1.2826698,1.3396152,9.859852,9.62584,2.6762967,0.46087638,0.0019786397,0.0009870867,0.631
0.37936949729919434,5850,-1.2951108,1.3594166,9.86105,9.62873,2.6964197,0.46569404,0.0019782712,0.0009868641,0.6046
0.3814876079559326,5900,-1.2822614,1.3518035,9.8622265,9.631842,2.7629218,0.44915223,0.0019778996,0.0009866396,0.652
0.38007211685180664,5950,-1.2710943,1.3294631,9.863384,9.634565,2.7155554,0.46248257,0.001977525,0.0009864133,0.6415
0.3823127746582031,6000,-1.2686368,1.3257362,9.864523,9.63761,2.6925797,0.46812224,0.001977147,0.000986185,0.5859
0.3790111541748047,6050,-1.2759231,1.327284,9.865642,9.640423,2.6891549,0.46119162,0.001976766,0.0009859549,0.6484
0.38268303871154785,6100,-1.2643377,1.3324575,9.866579,9.642304,2.7149863,0.4510693,0.001976382,0.0009857229,0.6752
0.3798251152038574,6150,-1.2586228,1.3214208,9.867338,9.643749,2.6416898,0.46679547,0.0019759948,0.0009854891,0.6858
0.38500356674194336,6200,-1.2768826,1.3353024,9.868408,9.646622,2.6045258,0.45995054,0.0019756043,0.0009852533,0.6663
0.3815574645996094,6250,-1.2889197,1.3469474,9.869461,9.649448,2.6142852,0.45862147,0.001975211,0.0009850156,0.6371
0.3798646926879883,6300,-1.2853036,1.3457564,9.870497,9.65215,2.6371253,0.4608717,0.0019748143,0.0009847762,0.6526
0.38100361824035645,6350,-1.2788795,1.3378873,9.871516,9.654795,2.6075988,0.44271547,0.0019744146,0.0009845349,0.6374
0.3833730220794678,6400,-1.2990966,1.3499584,9.8725195,9.657429,2.5684748,0.44982204,0.001974012,0.0009842915,0.6515
0.3899507522583008,6450,-1.25903,1.3170514,9.873508,9.660037,2.6639712,0.45169312,0.0019736062,0.0009840465,0.6074
0.3850371837615967,6500,-1.2701414,1.3291961,9.874481,9.662652,2.6008875,0.4605196,0.001973197,0.0009837996,0.6283
0.38700151443481445,6550,-1.2756221,1.3317952,9.875439,9.665227,2.6016607,0.45540828,0.001972785,0.0009835508,0.6064
0.3804624080657959,6600,-1.2699714,1.3325715,9.876231,9.66749,2.6602998,0.43756142,0.00197237,0.0009833002,0.6424
0.3806931972503662,6650,-1.270019,1.3293252,9.877161,9.669869,2.6429527,0.4554653,0.001971952,0.0009830475,0.6571
0.38332676887512207,6700,-1.2733457,1.3292106,9.8780775,9.672257,2.5409484,0.4382945,0.0019715305,0.0009827932,0.5675
0.3811037540435791,6750,-1.277747,1.3396472,9.878981,9.6746855,2.5976245,0.4451628,0.0019711058,0.0009825368,0.6251
0.38031983375549316,6800,-1.2758662,1.329874,9.87987,9.677077,2.5748544,0.4449651,0.0019706783,0.0009822787,0.6676
0.379302978515625,6850,-1.269212,1.3290635,9.880748,9.679434,2.533357,0.42594934,0.0019702478,0.0009820188,0.6939
0.38944578170776367,6900,-1.2867016,1.3372369,9.881612,9.681756,2.5072927,0.43985936,0.001969814,0.000981757,0.6187
0.38070058822631836,6950,-1.2713554,1.3224292,9.882319,9.683902,2.5400686,0.45292348,0.0019693773,0.0009814933,0.6306
0.37984728813171387,7000,-1.2679423,1.3198869,9.88316,9.686159,2.5283022,0.43809238,0.0019689375,0.0009812277,0.6505
0.3809676170349121,7050,-1.2741082,1.3316579,9.883988,9.6882715,2.535808,0.43165034,0.0019684944,0.0009809603,0.6831
0.3808474540710449,7100,-1.2842941,1.3407838,9.884805,9.69041,2.515813,0.43275017,0.0019680483,0.000980691,0.6727
0.3862438201904297,7150,-1.2751745,1.3338991,9.885611,9.692421,2.6121716,0.4364263,0.0019675991,0.0009804198,0.5894
0.38970947265625,7200,-1.2867421,1.3493432,9.886405,9.694112,2.6749105,0.4439921,0.001967147,0.0009801469,0.6328
0.37813520431518555,7250,-1.2629656,1.3235501,9.887188,9.696014,2.5467007,0.42826778,0.0019666916,0.0009798721,0.6555
0.38277649879455566,7300,-1.272748,1.3328254,9.88796,9.697795,2.5977228,0.43010184,0.0019662331,0.0009795954,0.598
0.38207316398620605,7350,-1.2665639,1.3193231,9.888722,9.699741,2.4988678,0.42858094,0.0019657717,0.0009793169,0.6119
0.37992191314697266,7400,-1.2548803,1.3046834,9.889475,9.70177,2.511519,0.42842004,0.0019653072,0.0009790364,0.6705
0.3829770088195801,7450,-1.2633257,1.323565,9.890081,9.70357,2.5881557,0.4154045,0.0019648396,0.0009787543,0.6334
0.3782780170440674,7500,-1.2738276,1.3273082,9.890815,9.705346,2.5009055,0.42291477,0.0019643689,0.0009784702,0.6577
0.3821070194244385,7550,-1.2537237,1.306168,9.891538,9.707257,2.513518,0.44248092,0.001963895,0.0009781843,0.6509
0.37993502616882324,7600,-1.2595038,1.3118652,9.892251,9.7090645,2.4878337,0.43275666,0.0019634182,0.0009778965,0.6631
0.38195085525512695,7650,-1.228734,1.2794589,9.8926935,9.7100115,2.4338605,0.42511752,0.0019629383,0.000977607,0.6853
0.38204288482666016,7700,-1.2543192,1.3092431,9.893391,9.711713,2.4950473,0.42530552,0.0019624555,0.0009773155,0.6734
0.38107919692993164,7750,-1.2417852,1.2952055,9.894078,9.713095,2.5238268,0.43374714,0.0019619693,0.0009770222,0.6388
0.3797457218170166,7800,-1.2377484,1.305272,9.894757,9.71478,2.5916784,0.41922092,0.0019614801,0.0009767272,0.6723
0.37927937507629395,7850,-1.2481985,1.3056529,9.8953,9.716214,2.526941,0.41530803,0.001960988,0.00097643014,0.7076
0.3795609474182129,7900,-1.2426231,1.3005357,9.895963,9.717884,2.5038164,0.4247163,0.0019604927,0.00097613136,0.6743
0.38031578063964844,7950,-1.2510976,1.308092,9.896617,9.719495,2.429619,0.4201678,0.0019599944,0.0009758307,0.6374
0.38346385955810547,8000,-1.2603037,1.3117212,9.897138,9.72031,2.5229998,0.41473874,0.001959493,0.00097552827,0.5789
0.3802518844604492,8050,-1.2516274,1.3119651,9.897777,9.721799,2.5665119,0.40964508,0.0019589886,0.000975224,0.6668
0.3833894729614258,8100,-1.2482857,1.3103839,9.898408,9.723158,2.5607252,0.41787532,0.0019584813,0.0009749179,0.5847
0.38282346725463867,8150,-1.2515666,1.309717,9.899031,9.724721,2.506617,0.41864985,0.0019579707,0.0009746099,0.6606
0.38242077827453613,8200,-1.2413013,1.2975972,9.899647,9.726399,2.5036855,0.41321927,0.001957457,0.00097430014,0.665
0.37729859352111816,8250,-1.2624156,1.3206525,9.900254,9.727972,2.5440986,0.4225734,0.0019569404,0.0009739885,0.6806
0.379925012588501,8300,-1.255216,1.3164527,9.900855,9.729563,2.571744,0.39865083,0.0019564207,0.00097367505,0.6623
0.3854694366455078,8350,-1.2444404,1.3024689,9.901449,9.731182,2.523676,0.39508927,0.001955898,0.0009733598,0.6769
0.37973594665527344,8400,-1.2472482,1.3045145,9.9019165,9.732544,2.5033948,0.41540727,0.0019553723,0.0009730428,0.6581
0.37984681129455566,8450,-1.2550958,1.3038849,9.902496,9.734078,2.406857,0.42055175,0.0019548433,0.00097272376,0.6341
0.38068461418151855,8500,-1.2402953,1.2902875,9.90307,9.735631,2.4221497,0.41396245,0.0019543115,0.0009724031,0.6241
0.38254284858703613,8550,-1.2471185,1.2948607,9.903637,9.737095,2.4533837,0.44113755,0.0019537767,0.0009720805,0.6531
0.3827667236328125,8600,-1.2408197,1.2890993,9.904197,9.7386,2.4641085,0.4255439,0.0019532386,0.0009717561,0.6836
0.3793628215789795,8650,-1.2382319,1.2901347,9.904751,9.740007,2.5067587,0.4112938,0.0019526978,0.0009714299,0.6476
0.3827648162841797,8700,-1.2203544,1.2716013,9.905298,9.741041,2.4253469,0.40758052,0.0019521537,0.0009711019,0.6756
0.3821420669555664,8750,-1.2305413,1.2769877,9.9057255,9.74251,2.3387547,0.41469535,0.0019516066,0.00097077206,0.6711
0.3824625015258789,8800,-1.22987,1.2752454,9.906147,9.743927,2.305404,0.40092552,0.0019510565,0.00097044045,0.682
0.38143467903137207,8850,-1.2436705,1.2826601,9.906677,9.745249,2.231758,0.40764582,0.0019505034,0.000970107,0.6636
0.3775627613067627,8900,-1.2248588,1.2722297,9.907202,9.746455,2.281965,0.4019001,0.0019499473,0.00096977165,0.6732
0.37829041481018066,8950,-1.2265354,1.2751008,9.90772,9.747525,2.2761383,0.40273076,0.0019493881,0.0009694346,0.7079
0.38188910484313965,9000,-1.2360468,1.2781556,9.908233,9.748883,2.2748327,0.41878474,0.0019488259,0.00096909574,0.6592
0.39125561714172363,9050,-1.2315986,1.2725847,9.908739,9.750216,2.2779348,0.42036492,0.0019482608,0.00096875505,0.6884
0.37922048568725586,9100,-1.2292242,1.2732972,9.909241,9.751533,2.1959717,0.40312386,0.0019476925,0.0009684125,0.7143
0.38152599334716797,9150,-1.2545606,1.2973801,9.909737,9.752705,2.1321943,0.39766106,0.0019471212,0.0009680682,0.6555
0.3794829845428467,9200,-1.2335209,1.2792594,9.910227,9.753962,2.1940043,0.39835387,0.0019465471,0.00096772204,0.6832
0.381117582321167,9250,-1.225171,1.2753512,9.910712,9.755291,2.289495,0.39546105,0.0019459696,0.00096737413,0.7306
0.3771064281463623,9300,-1.2240218,1.2773782,9.911192,9.756575,2.431698,0.39228204,0.0019453893,0.00096702436,0.678
0.38929104804992676,9350,-1.2464254,1.307437,9.911667,9.757608,2.4498184,0.39436364,0.0019448062,0.0009666729,0.655
0.38072776794433594,9400,-1.247424,1.30666,9.912137,9.75877,2.379988,0.39881307,0.0019442198,0.0009663195,0.6654
0.3795740604400635,9450,-1.2354622,1.2894932,9.912601,9.759973,2.330431,0.39451277,0.0019436305,0.0009659644,0.628
0.3889796733856201,9500,-1.2190309,1.2646625,9.913062,9.761004,2.297767,0.39364636,0.0019430381,0.0009656075,0.6636
0.38623476028442383,9550,-1.2303008,1.2814292,9.913517,9.762214,2.3164198,0.4047289,0.0019424427,0.0009652488,0.6834
0.3821451663970947,9600,-1.2217863,1.2780311,9.913967,9.763452,2.3862734,0.39923713,0.0019418445,0.00096488826,0.7053
0.3869450092315674,9650,-1.2284895,1.2813163,9.914413,9.764574,2.3293843,0.3997686,0.0019412431,0.00096452597,0.6833
0.3851327896118164,9700,-1.2179486,1.265453,9.914854,9.765643,2.2539415,0.40414616,0.0019406388,0.00096416194,0.7298
0.3813357353210449,9750,-1.2330397,1.2856016,9.915291,9.766752,2.2231224,0.4007982,0.0019400314,0.000963796,0.6611
0.3841843605041504,9800,-1.2304734,1.279484,9.915723,9.767942,2.2243195,0.39510778,0.001939421,0.0009634283,0.6949
0.3815453052520752,9850,-1.2206697,1.2674868,9.916151,9.769038,2.2569168,0.39199942,0.0019388078,0.00096305885,0.7074
0.37952423095703125,9900,-1.2276893,1.2715056,9.9165745,9.770175,2.2500372,0.3921739,0.0019381915,0.00096268766,0.6621
0.3828396797180176,9950,-1.2272705,1.2710012,9.916993,9.77133,2.2284439,0.38785297,0.0019375721,0.00096231466,0.6794
0.3832356929779053,10000,-1.2392583,1.2847072,9.917408,9.772373,2.3218877,0.41223907,0.0019369498,0.0009619398,0.6324
0.38748979568481445,10050,-1.2520578,1.2988919,9.917819,9.773465,2.2982714,0.39118063,0.0019363244,0.0009615632,0.6621
0.3810138702392578,10100,-1.2299297,1.2762599,9.918226,9.774587,2.2912507,0.40748024,0.0019356962,0.00096118485,0.701
0.39971423149108887,10150,-1.2494574,1.2951702,9.918629,9.775648,2.2708964,0.40876424,0.001935065,0.00096080475,0.6434
0.3868691921234131,10200,-1.2280397,1.2764064,9.919027,9.776718,2.3224597,0.40798464,0.0019344307,0.0009604228,0.6786
0.3842132091522217,10250,-1.2332169,1.2891332,9.919422,9.777787,2.3405128,0.37985063,0.0019337937,0.0009600391,0.6594
0.39067530632019043,10300,-1.2287307,1.2838613,9.919813,9.778866,2.3047774,0.37801197,0.0019331535,0.00095965364,0.7197
0.399033784866333,10350,-1.2260258,1.278228,9.920201,9.779896,2.2501848,0.39084217,0.0019325102,0.0009592663,0.6897
0.3915088176727295,10400,-1.2381985,1.2900391,9.920585,9.780953,2.288346,0.39107144,0.0019318641,0.0009588774,0.6989
0.3928215503692627,10450,-1.233619,1.2838404,9.920964,9.7820015,2.3469968,0.3966164,0.001931215,0.0009584866,0.6867
0.40160560607910156,10500,-1.2216535,1.2747349,9.921341,9.783021,2.3319771,0.39471126,0.0019305629,0.000958094,0.7055
0.3829629421234131,10550,-1.2172761,1.2675551,9.921714,9.784049,2.3136344,0.3939803,0.001929908,0.0009576997,0.7037
0.385817289352417,10600,-1.2368171,1.2855108,9.922083,9.784926,2.2833028,0.40044993,0.00192925,0.0009573036,0.688
