,student,teacher
0,0.009735890664160252,0.012273605912923813
1,0.011313633061945438,0.012453602626919746
2,0.013266168534755707,0.012852641753852367
3,0.01561594195663929,0.013262838125228882
4,0.01819521002471447,0.013626537285745144
5,0.020911315456032753,0.013884671963751316
6,0.02379545010626316,0.014082967303693295
7,0.026860592886805534,0.014275024645030499
8,0.030078982934355736,0.014422472566366196
9,0.03338322788476944,0.014554960653185844
10,0.03669624403119087,0.01468287967145443
11,0.040009573101997375,0.014805757440626621
12,0.04322351887822151,0.014961383305490017
13,0.04632489010691643,0.015108558349311352
14,0.049341410398483276,0.01527644693851471
15,0.052265677601099014,0.015447689220309258
16,0.05509502813220024,0.015615256503224373
17,0.057821206748485565,0.015823619440197945
18,0.060449324548244476,0.016033481806516647
19,0.06294658035039902,0.016267413273453712
20,0.06529252976179123,0.016513144597411156
21,0.06747090816497803,0.016755646094679832
22,0.06949792802333832,0.017003346234560013
23,0.07138384878635406,0.017229629680514336
24,0.0731399655342102,0.017446549609303474
25,0.07476922869682312,0.017631549388170242
26,0.07629875093698502,0.01780644990503788
27,0.07773203402757645,0.017958583310246468
28,0.079075887799263,0.018094932660460472
29,0.08034065365791321,0.018219290301203728
30,0.08153202384710312,0.018327582627534866
31,0.08265240490436554,0.01842823624610901
32,0.0837160274386406,0.018524356186389923
33,0.08472450077533722,0.018616054207086563
34,0.08568309247493744,0.018702590838074684
35,0.0865972638130188,0.018786447122693062
36,0.08745748549699783,0.018866734579205513
37,0.08826941251754761,0.018947049975395203
38,0.08903701603412628,0.01902611553668976
39,0.08975999802350998,0.01909904181957245
40,0.09044325351715088,0.019177202135324478
41,0.09109243750572205,0.01924985833466053
42,0.09170710295438766,0.019322948530316353
43,0.09228873997926712,0.019395465031266212
44,0.09283895045518875,0.01946289837360382
45,0.0933624878525734,0.01953362300992012
46,0.09385812282562256,0.019600948318839073
47,0.09433024376630783,0.019667239859700203
48,0.09477826207876205,0.01973356492817402
49,0.09520421177148819,0.019796516746282578
50,0.09560699760913849,0.019861062988638878
51,0.09599099308252335,0.0199238620698452
52,0.09635517001152039,0.01998921111226082
53,0.0967029258608818,0.02005208097398281
54,0.09703460335731506,0.020111240446567535
55,0.09735197573900223,0.020172271877527237
56,0.0976547822356224,0.020233433693647385
57,0.09794479608535767,0.020290251821279526
58,0.098223477602005,0.02034992165863514
59,0.0984911173582077,0.020406190305948257
60,0.09874777495861053,0.020462943241000175
61,0.09899433702230453,0.02051905356347561
62,0.09923185408115387,0.020575521513819695
63,0.09946028143167496,0.02063075453042984
64,0.09968040883541107,0.020686214789748192
65,0.09989189356565475,0.020740356296300888
66,0.10009466856718063,0.020792879164218903
67,0.10028930753469467,0.02084582857787609
68,0.10047639161348343,0.020896097645163536
69,0.10065606981515884,0.02094900980591774
70,0.1008288711309433,0.02099938690662384
71,0.10099619626998901,0.021052595227956772
72,0.10115707665681839,0.021098867058753967
73,0.10131190717220306,0.02114943228662014
74,0.10146130621433258,0.02119792252779007
75,0.10160549730062485,0.02124689519405365
76,0.10174540430307388,0.021292995661497116
77,0.1018807590007782,0.021340854465961456
78,0.10201089084148407,0.02138672210276127
79,0.1021369993686676,0.02143346704542637
80,0.1022590771317482,0.021480437368154526
81,0.10237763077020645,0.021523695439100266
82,0.10249269008636475,0.021571189165115356
83,0.10260403156280518,0.021616047248244286
84,0.10271214693784714,0.021660834550857544
85,0.10281684994697571,0.021707164123654366
86,0.10291870683431625,0.021751010790467262
87,0.10301736742258072,0.021796939894557
88,0.10311337560415268,0.021842055022716522
89,0.10320644825696945,0.02188626118004322
90,0.10329693555831909,0.021931178867816925
91,0.10338487476110458,0.021976938471198082
92,0.10347063839435577,0.02202051691710949
93,0.1035541370511055,0.02206338196992874
94,0.10363546013832092,0.022106409072875977
95,0.10371463000774384,0.022149227559566498
96,0.10379179567098618,0.02219242788851261
97,0.10386700928211212,0.022234037518501282
98,0.1039406880736351,0.022274574264883995
99,0.1040123775601387,0.02231561951339245
